Below are the first nkwall=min(nw,4*S+6)=22 solutions from BO, sorted by imag part, at 24-Dec-2020 22:24:40
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  Re(omega15[wn])  Im(omega15[wn])  Re(omega16[wn])  Im(omega16[wn])  Re(omega17[wn])  Im(omega17[wn])  Re(omega18[wn])  Im(omega18[wn])  Re(omega19[wn])  Im(omega19[wn])  Re(omega20[wn])  Im(omega20[wn])  Re(omega21[wn])  Im(omega21[wn])  Re(omega22[wn])  Im(omega22[wn])  
4.037712e+00     7.119575e-01     4.100000e+00     1.000000e+01     6.259579e+00     6.559828e-01     7.210123e-04     1.960082e-01     -9.435869e-01    2.125183e-12     7.263360e+00     3.695990e-13     3.048450e+04     1.288785e-13     -2.866219e+04    8.716247e-14     1.469130e+01     2.217536e-14     -2.306859e-15    8.927084e-15     2.945672e+04     1.886548e-15     -4.978001e-01    1.514403e-15     4.985678e-01     3.448010e-16     -1.390770e-02    1.841235e-16     1.390772e-02     3.211022e-17     1.632323e-12     -1.617686e-15    -1.340439e+01    -3.069132e-15    -2.945573e+04    -3.187354e-15    -3.048435e+04    -1.011794e-13    2.866231e+04     -1.129766e-13    5.280520e+00     -7.220354e-13    9.528022e-01     -2.073182e-12    7.210123e-04     -1.960082e-01    6.259579e+00     -6.559828e-01    
4.062332e+00     7.162987e-01     4.125000e+00     1.000000e+01     6.298141e+00     6.555916e-01     7.194125e-04     1.959962e-01     -9.441274e-01    7.562490e-13     7.301692e+00     3.256655e-13     -3.048556e+04    4.999626e-14     -1.356061e+01    2.306949e-14     -6.388379e-15    2.110565e-14     4.985876e-01     2.558918e-15     2.945676e+04     2.464943e-15     -2.945577e+04    9.399797e-16     -1.399266e-02    -1.499281e-15    1.399267e-02     -1.911360e-15    -4.978232e-01    -1.943546e-15    9.914430e-12     -3.612145e-15    2.866368e+04     -7.233249e-15    -2.866356e+04    -2.306804e-14    3.048572e+04     -2.383999e-14    1.485458e+01     -3.285839e-14    5.318745e+00     -5.182617e-13    9.533460e-01     -7.517198e-13    7.194125e-04     -1.959962e-01    6.298141e+00     -6.555916e-01    
4.086952e+00     7.206399e-01     4.150000e+00     1.000000e+01     6.336696e+00     6.552069e-01     7.178642e-04     1.959837e-01     -9.446602e-01    2.995318e-12     7.340024e+00     4.529255e-13     2.866506e+04     8.664400e-14     -3.048679e+04    8.441504e-14     1.501880e+01     3.905142e-14     -2.945581e+04    4.993135e-15     -4.978460e-01    3.042791e-15     -1.407762e-02    8.807004e-16     1.407763e-02     8.334681e-16     -6.210322e-12    -1.039911e-15    4.986070e-01     -1.328543e-15    -1.152825e-18    -1.930366e-15    2.945681e+04     -3.973003e-15    -1.371775e+01    -2.067724e-14    -2.866494e+04    -7.918100e-14    3.048694e+04     -9.247417e-14    5.356970e+00     -4.869542e-13    9.538812e-01     -2.943737e-12    7.178642e-04     -1.959837e-01    6.336696e+00     -6.552069e-01    
4.111572e+00     7.249811e-01     4.175000e+00     1.000000e+01     6.375244e+00     6.548288e-01     7.163664e-04     1.959707e-01     -9.451853e-01    1.139460e-12     1.518397e+01     1.931461e-13     3.048818e+04     1.691563e-13     -2.866632e+04    1.678615e-13     2.945685e+04     5.210520e-15     4.986261e-01     4.022212e-15     -1.600285e-15    6.509836e-16     -1.416258e-02    -3.663043e-16    -2.945585e+04    -7.887253e-16    9.263791e-12     -1.076433e-15    -4.978684e-01    -1.275993e-15    1.416259e-02     -1.550466e-15    7.378354e+00     -9.220454e-14    -1.387583e+01    -1.533639e-13    2.866644e+04     -1.660594e-13    -3.048803e+04    -1.746160e-13    5.395197e+00     -4.482178e-13    9.544080e-01     -1.124271e-12    7.163664e-04     -1.959707e-01    6.375244e+00     -6.548288e-01    
4.136193e+00     7.293223e-01     4.200000e+00     1.000000e+01     6.413784e+00     6.544570e-01     7.149177e-04     1.959571e-01     7.416684e+00     6.604755e-13     -9.457028e-01    2.862032e-13     3.048942e+04     8.091291e-14     2.945690e+04     5.902796e-15     -1.403484e+01    5.489203e-15     -4.928361e-16    4.439147e-15     4.986448e-01     3.444614e-15     1.424756e-02     5.269771e-16     1.761957e-12     -7.658349e-16    -1.424754e-02    -8.937587e-16    -4.978903e-01    -2.667047e-15    2.866784e+04     -3.088470e-15    -2.945589e+04    -9.424137e-15    1.535008e+01     -1.975748e-14    -2.866772e+04    -2.721861e-14    -3.048927e+04    -4.346856e-14    9.549266e-01     -2.986713e-13    5.433426e+00     -5.102952e-13    7.149177e-04     -1.959571e-01    6.413784e+00     -6.544570e-01    
4.160813e+00     7.336636e-01     4.225000e+00     1.000000e+01     6.452318e+00     6.540915e-01     7.135172e-04     1.959430e-01     -9.462131e-01    1.485004e-12     7.455013e+00     5.650060e-13     1.551714e+01     7.186198e-14     3.049067e+04     2.225407e-14     -2.866912e+04    1.873558e-14     -4.979119e-01    9.452199e-15     -1.678988e-13    2.200105e-15     1.433252e-02     1.251960e-15     -2.945593e+04    -4.775236e-16    -7.899443e-17    -9.345200e-16    -1.433251e-02    -1.700260e-15    2.945695e+04     -3.984254e-15    4.986631e-01     -1.020436e-14    2.866924e+04     -1.060827e-14    -3.049052e+04    -1.987982e-14    -1.419478e+01    -9.237068e-14    5.471655e+00     -2.701977e-13    9.554372e-01     -1.503989e-12    7.135172e-04     -1.959430e-01    6.452318e+00     -6.540915e-01    
4.185433e+00     7.380048e-01     4.250000e+00     1.000000e+01     6.490845e+00     6.537321e-01     7.121638e-04     1.959284e-01     -9.467160e-01    2.492881e-12     1.568515e+01     2.839119e-13     3.049193e+04     4.904022e-14     -2.867053e+04    4.528389e-14     5.509886e+00     8.839553e-15     4.986811e-01     7.561129e-15     -1.845183e-15    7.442809e-15     2.945699e+04     9.035305e-16     1.052712e-11     5.466168e-16     1.441750e-02     -3.294326e-16    -1.441748e-02    -7.179241e-16    -2.945597e+04    -4.477943e-15    -4.979332e-01    -5.492528e-15    2.867065e+04     -2.915786e-14    -3.049177e+04    -6.052959e-14    7.493341e+00     -1.611967e-13    -1.435565e+01    -2.245381e-13    9.559398e-01     -2.486283e-12    7.121638e-04     -1.959284e-01    6.490845e+00     -6.537321e-01    
4.210053e+00     7.423460e-01     4.275000e+00     1.000000e+01     6.529366e+00     6.533786e-01     7.108563e-04     1.959133e-01     7.531669e+00     3.267281e-13     9.564346e-01     2.361136e-13     3.049319e+04     1.071451e-13     -2.867195e+04    7.573223e-14     -1.451745e+01    1.976855e-14     -4.979541e-01    6.205631e-15     -1.733065e-12    2.609561e-15     2.945704e+04     1.241263e-15     1.450247e-02     8.615955e-16     -1.450245e-02    3.612276e-16     4.986988e-01     -4.345404e-15    -2.945601e+04    -8.940238e-15    3.412815e-15     -1.164619e-14    1.585409e+01     -4.610385e-14    -3.049304e+04    -8.011270e-14    2.867207e+04     -9.426000e-14    -9.472119e-01    -2.249328e-13    5.548117e+00     -2.453505e-13    7.108563e-04     -1.959133e-01    6.529366e+00     -6.533786e-01    
4.234673e+00     7.466872e-01     4.300000e+00     1.000000e+01     6.567881e+00     6.530311e-01     7.095937e-04     1.958978e-01     -9.477008e-01    1.679790e-12     1.602398e+01     2.544771e-13     -2.867337e+04    6.742322e-14     3.049447e+04     1.602398e-14     2.945709e+04     1.016071e-14     5.586350e+00     9.025266e-15     -4.979746e-01    8.619401e-16     -1.458743e-02    3.443302e-16     4.987162e-01     -1.906795e-16    1.458745e-02     -6.926394e-16    -1.553575e-12    -1.719164e-15    2.230943e-15     -4.248467e-15    -2.945605e+04    -6.669683e-15    -3.049431e+04    -3.961128e-14    2.867350e+04     -4.286704e-14    7.569996e+00     -1.466794e-13    -1.468018e+01    -2.305094e-13    9.569219e-01     -1.683843e-12    7.095937e-04     -1.958978e-01    6.567881e+00     -6.530311e-01    
4.259294e+00     7.510284e-01     4.325000e+00     1.000000e+01     6.606390e+00     6.526894e-01     7.083752e-04     1.958817e-01     -9.481829e-01    4.384805e-12     5.624584e+00     1.014110e-12     1.619480e+01     2.453091e-13     2.867493e+04     5.007548e-14     -3.049559e+04    2.700095e-14     -4.979949e-01    6.789405e-15     2.945713e+04     5.651006e-15     -7.671542e-16    3.397368e-15     1.193153e-11     7.824632e-16     1.467242e-02     -1.561806e-16    -1.467241e-02    -1.883592e-15    4.987332e-01     -5.272549e-15    -2.945610e+04    -7.826983e-15    -2.867481e+04    -1.631921e-14    3.049575e+04     -6.429196e-14    -1.484384e+01    -2.961574e-13    7.608322e+00     -1.048801e-12    9.574017e-01     -4.263970e-12    7.083752e-04     -1.958817e-01    6.606390e+00     -6.526894e-01    
4.283914e+00     7.553696e-01     4.350000e+00     1.000000e+01     6.644892e+00     6.523533e-01     7.071996e-04     1.958652e-01     5.662818e+00     1.307340e-12     -9.486582e-01    5.394562e-13     -1.500842e+01    1.706845e-13     -2.867625e+04    3.815102e-14     -4.980147e-01    1.457398e-14     2.945718e+04     6.669865e-15     -1.694119e-15    4.892512e-15     -3.049687e+04    2.522066e-15     1.475741e-02     2.429381e-15     -9.765691e-12    -4.194129e-16    -2.945614e+04    -6.444250e-16    -1.475739e-02    -1.242130e-15    2.867638e+04     -1.249934e-14    4.987499e-01     -1.548476e-14    3.049703e+04     -3.597819e-14    1.636657e+01     -1.810359e-13    9.578742e-01     -5.027694e-13    7.646648e+00     -6.910131e-13    7.071996e-04     -1.958652e-01    6.644892e+00     -6.523533e-01    
4.308534e+00     7.597108e-01     4.375000e+00     1.000000e+01     6.683390e+00     6.520228e-01     7.060661e-04     1.958482e-01     7.684973e+00     7.851520e-13     -2.867770e+04    1.508434e-13     3.049833e+04     1.348491e-13     -9.491270e-01    8.071279e-14     1.653928e+01     3.020503e-14     2.945723e+04     3.249411e-15     4.987663e-01     6.917305e-17     -2.945618e+04    1.448797e-17     1.484239e-02     1.267255e-17     -4.980343e-01    -2.433880e-16    -1.484238e-02    -2.770000e-15    2.310571e-15     -5.040928e-15    1.040460e-11     -6.820209e-15    -1.517394e+01    -4.443288e-14    9.583395e-01     -1.121917e-13    2.867783e+04     -1.251465e-13    -3.049817e+04    -1.697202e-13    5.701054e+00     -9.318852e-13    7.060661e-04     -1.958482e-01    6.683390e+00     -6.520228e-01    
4.333154e+00     7.640520e-01     4.400000e+00     1.000000e+01     6.721882e+00     6.516977e-01     7.049737e-04     1.958307e-01     5.739291e+00     4.791254e-13     9.587977e-01     2.262437e-13     -1.534038e+01    1.434982e-13     2.867929e+04     4.501376e-14     -3.049947e+04    1.898968e-14     4.987824e-01     6.949761e-15     2.945728e+04     5.086843e-15     -1.492736e-02    3.851878e-15     1.492738e-02     1.785050e-15     -2.676792e-11    5.027385e-16     -2.867916e+04    -3.594499e-16    -2.945622e+04    -7.114174e-15    -4.980535e-01    -7.942814e-15    3.333035e-15     -8.941098e-15    3.049963e+04     -6.689477e-14    7.723297e+00     -8.144374e-14    1.671293e+01     -1.694276e-13    -9.495892e-01    -1.928624e-13    7.049737e-04     -1.958307e-01    6.721882e+00     -6.516977e-01    
4.357774e+00     7.683932e-01     4.425000e+00     1.000000e+01     6.760368e+00     6.513780e-01     7.039216e-04     1.958128e-01     -9.500451e-01    4.554535e-12     5.777528e+00     2.195761e-13     1.688751e+01     1.240591e-13     -3.050078e+04    8.975589e-14     2.868076e+04     4.905532e-14     4.987982e-01     6.373907e-15     -1.618307e-15    4.803979e-15     3.932988e-12     3.013820e-15     2.945733e+04     2.346962e-15     -1.501235e-02    1.450646e-15     1.501237e-02     -8.392864e-16    -2.945626e+04    -1.260454e-15    -4.980725e-01    -3.296696e-15    -2.868063e+04    -1.835784e-14    3.050094e+04     -1.129260e-13    -1.550775e+01    -1.174244e-13    7.761621e+00     -1.567987e-13    9.592490e-01     -4.399600e-12    7.039216e-04     -1.958128e-01    6.760368e+00     -6.513780e-01    
4.382395e+00     7.727344e-01     4.450000e+00     1.000000e+01     6.798850e+00     6.510636e-01     7.029090e-04     1.957945e-01     -9.504948e-01    1.219707e-12     5.815767e+00     5.085806e-13     -2.868210e+04    1.234794e-13     3.050225e+04     1.110207e-13     1.706303e+01     6.358855e-14     2.945738e+04     1.097380e-14     1.509737e-02     3.862249e-15     -1.509735e-02    1.320778e-15     7.971917e-16     -5.651826e-17    -4.980911e-01    -6.326399e-16    4.988138e-01     -2.125533e-15    -2.951430e-11    -4.802711e-15    -2.945631e+04    -8.707272e-15    -1.567605e+01    -3.530893e-14    2.868223e+04     -1.082317e-13    -3.050209e+04    -1.253615e-13    7.799944e+00     -2.075494e-13    9.596936e-01     -1.183410e-12    7.029090e-04     -1.957945e-01    6.798850e+00     -6.510636e-01    
4.407015e+00     7.770756e-01     4.475000e+00     1.000000e+01     6.837326e+00     6.507543e-01     7.019348e-04     1.957756e-01     -9.509382e-01    3.200794e-12     7.838267e+00     9.505322e-13     1.723949e+01     2.701666e-13     3.050358e+04     3.994723e-14     -2.868358e+04    3.401252e-14     -1.907062e-15    9.036224e-15     2.945743e+04     6.222772e-15     -4.981095e-01    5.692392e-15     2.763762e-11     2.493010e-16     -2.945635e+04    1.106881e-16     -1.518235e-02    -1.445124e-15    1.518237e-02     -2.813120e-15    4.988290e-01     -4.151109e-15    2.868372e+04     -9.890737e-15    -3.050342e+04    -6.928265e-14    -1.584527e+01    -2.237221e-13    5.854006e+00     -1.754033e-12    9.601315e-01     -3.135673e-12    7.019348e-04     -1.957756e-01    6.837326e+00     -6.507543e-01    
4.431635e+00     7.814168e-01     4.500000e+00     1.000000e+01     6.875798e+00     6.504501e-01     7.009984e-04     1.957564e-01     -9.513757e-01    2.391003e-12     7.876589e+00     2.926867e-13     -2.868508e+04    1.219518e-13     3.050491e+04     5.798100e-14     4.646898e-12     5.773642e-15     1.741689e+01     5.688712e-15     2.945747e+04     5.415284e-15     1.526737e-02     9.198974e-16     -4.981275e-01    3.678094e-16     -1.526735e-02    -4.590353e-16    4.988440e-01     -1.072829e-15    -2.945640e+04    -1.817371e-15    1.815129e-15     -6.679153e-15    -1.601542e+01    -8.604697e-15    2.868521e+04     -7.104610e-14    -3.050475e+04    -1.182404e-13    5.892246e+00     -6.204237e-13    9.605629e-01     -2.331775e-12    7.009984e-04     -1.957564e-01    6.875798e+00     -6.504501e-01    
4.456255e+00     7.857580e-01     4.525000e+00     1.000000e+01     6.914265e+00     6.501508e-01     7.000990e-04     1.957367e-01     -9.518072e-01    1.918383e-12     3.050625e+04     2.870356e-13     -2.868658e+04    2.182773e-13     1.759522e+01     1.429413e-13     4.988587e-01     4.935899e-15     -1.535235e-02    1.902165e-15     1.535237e-02     1.383620e-15     -2.011929e-11    1.130954e-15     -2.945644e+04    9.185375e-16     -4.981453e-01    -4.057086e-15    2.945752e+04     -4.667804e-15    1.809335e-15     -8.991289e-15    -1.618650e+01    -1.743193e-13    2.868671e+04     -1.970180e-13    -3.050608e+04    -2.974555e-13    5.930487e+00     -3.196571e-13    7.914910e+00     -3.748963e-13    9.609879e-01     -1.890157e-12    7.000990e-04     -1.957367e-01    6.914265e+00     -6.501508e-01    
4.480875e+00     7.900992e-01     4.550000e+00     1.000000e+01     6.952727e+00     6.498564e-01     6.992358e-04     1.957166e-01     7.953231e+00     5.937136e-13     9.614066e-01     4.123450e-13     -1.635850e+01    1.096357e-13     -2.868808e+04    5.020027e-14     2.945758e+04     6.812667e-15     -1.298764e-15    5.748417e-15     1.543738e-02     3.637591e-15     -1.543736e-02    1.758172e-15     -4.981628e-01    1.282590e-15     4.988732e-01     -2.849566e-15    -2.945648e+04    -4.159207e-15    2.868822e+04     -4.365072e-15    -3.136090e-11    -5.177290e-15    3.050760e+04     -2.431226e-14    -3.050743e+04    -2.670423e-14    1.777449e+01     -1.572081e-13    -9.522329e-01    -3.585943e-13    5.968729e+00     -1.137613e-12    6.992358e-04     -1.957166e-01    6.952727e+00     -6.498564e-01    
4.505495e+00     7.944404e-01     4.575000e+00     1.000000e+01     6.991185e+00     6.495668e-01     6.984081e-04     1.956960e-01     9.618191e-01     1.135651e-12     7.991551e+00     5.810175e-13     -2.868960e+04    1.639038e-13     3.050895e+04     8.125080e-14     -1.653143e+01    7.992725e-14     1.552239e-02     2.905984e-15     -1.696885e-15    2.038917e-15     -1.552237e-02    1.341261e-15     4.988874e-01     5.456834e-16     -2.945653e+04    -1.513703e-15    -2.624957e-11    -1.808443e-15    -4.981800e-01    -2.998719e-15    2.945763e+04     -3.381298e-15    2.868974e+04     -1.207689e-13    -3.050878e+04    -1.274385e-13    1.795468e+01     -1.465659e-13    6.006971e+00     -8.220208e-13    -9.526529e-01    -1.145022e-12    6.984081e-04     -1.956960e-01    6.991185e+00     -6.495668e-01    
4.530116e+00     7.987816e-01     4.600000e+00     1.000000e+01     7.029639e+00     6.492819e-01     6.976150e-04     1.956751e-01     -9.530672e-01    2.872599e-13     -1.670528e+01    1.895630e-13     -2.869112e+04    7.901657e-14     8.029871e+00     4.682677e-14     -4.981969e-01    1.992019e-15     1.560740e-02     -1.811857e-16    2.945768e+04     -2.528645e-16    7.106290e-12     -3.080537e-16    -1.560738e-02    -8.868683e-16    3.051031e+04     -1.237297e-15    4.989014e-01     -1.623440e-15    9.786296e-16     -5.906869e-15    -2.945657e+04    -9.286211e-15    2.869126e+04     -3.005313e-14    -3.051014e+04    -4.183663e-14    1.813582e+01     -1.726389e-13    9.622256e-01     -2.234829e-13    6.045215e+00     -4.183095e-13    6.976150e-04     -1.956751e-01    7.029639e+00     -6.492819e-01    
4.554736e+00     8.031228e-01     4.625000e+00     1.000000e+01     7.068089e+00     6.490016e-01     6.968560e-04     1.956537e-01     9.626261e-01     1.519822e-12     -1.688006e+01    7.970471e-14     -2.869265e+04    3.708303e-14     2.945773e+04     1.024666e-14     4.989151e-01     5.386088e-15     -1.569240e-02    1.680338e-15     -1.470091e-11    8.609008e-16     -6.482045e-16    7.848902e-16     1.569242e-02     1.783799e-16     2.869279e+04     -5.481895e-15    3.051168e+04     -5.484076e-15    -4.982136e-01    -5.507638e-15    -2.945662e+04    -5.556427e-15    -3.051151e+04    -3.026480e-14    1.831788e+01     -6.060296e-14    6.083459e+00     -1.640432e-13    8.068190e+00     -2.535235e-13    -9.534760e-01    -1.501222e-12    6.968560e-04     -1.956537e-01    7.068089e+00     -6.490016e-01    
4.579356e+00     8.074640e-01     4.650000e+00     1.000000e+01     7.106534e+00     6.487258e-01     6.961303e-04     1.956319e-01     6.121704e+00     8.033222e-13     -2.869419e+04    1.474596e-13     9.630208e-01     1.150466e-13     3.051305e+04     2.660180e-14     -1.705576e+01    6.750236e-15     -1.785452e-15    6.466131e-15     2.945778e+04     3.176483e-15     4.989286e-01     1.347123e-15     1.577744e-02     1.214904e-15     -3.362415e-12    7.693026e-16     -1.577742e-02    6.983526e-17     -4.982301e-01    -1.491973e-15    -2.945666e+04    -3.652708e-15    1.850088e+01     -4.812598e-14    2.869433e+04     -8.468034e-14    -3.051289e+04    -9.005260e-14    -9.538794e-01    -1.082989e-13    8.106509e+00     -1.037149e-12    6.961303e-04     -1.956319e-01    7.106534e+00     -6.487258e-01    
4.603976e+00     8.118052e-01     4.675000e+00     1.000000e+01     7.144976e+00     6.484544e-01     6.954372e-04     1.956097e-01     -9.542775e-01    2.825692e-12     8.144827e+00     4.887352e-13     1.868481e+01     1.283807e-13     -2.869574e+04    8.855485e-14     3.051444e+04     1.410857e-14     4.989418e-01     9.043466e-15     -1.586244e-02    4.455096e-15     -1.532763e-15    3.207892e-15     2.945783e+04     2.785078e-15     1.586246e-02     -2.657495e-15    -2.367876e-11    -3.460461e-15    -2.945671e+04    -7.161115e-15    -4.982463e-01    -8.903565e-15    2.869588e+04     -2.148126e-14    -3.051427e+04    -7.521692e-14    -1.723238e+01    -1.359320e-13    6.159949e+00     -7.443497e-13    9.634098e-01     -2.772053e-12    6.954372e-04     -1.956097e-01    7.144976e+00     -6.484544e-01    
4.628596e+00     8.161464e-01     4.700000e+00     1.000000e+01     7.183414e+00     6.481874e-01     6.947762e-04     1.955871e-01     -9.546703e-01    2.772137e-12     8.183144e+00     2.849774e-13     -2.869730e+04    1.194937e-13     1.886967e+01     8.162524e-14     -4.982622e-01    1.225304e-14     3.051583e+04     1.224587e-14     -2.945676e+04    1.099347e-14     1.594749e-02     1.571433e-15     -1.835901e-12    -4.715519e-16    2.945788e+04     -1.513101e-15    -1.594747e-02    -1.806240e-15    7.641411e-16     -3.777555e-15    4.989549e-01     -1.176991e-14    2.869744e+04     -4.194125e-14    -1.740992e+01    -9.034932e-14    -3.051566e+04    -9.658031e-14    6.198195e+00     -2.089317e-13    9.637932e-01     -2.746580e-12    6.947762e-04     -1.955871e-01    7.183414e+00     -6.481874e-01    
4.653217e+00     8.204876e-01     4.725000e+00     1.000000e+01     7.221848e+00     6.479246e-01     6.941465e-04     1.955640e-01     -9.550579e-01    1.727832e-12     6.236442e+00     1.199528e-12     -2.869886e+04    9.799686e-14     1.905545e+01     5.772053e-14     3.051723e+04     3.618083e-14     -4.982779e-01    8.627773e-15     2.945794e+04     6.817404e-15     5.627188e-12     2.520941e-15     1.603252e-02     -3.220575e-16    -2.945680e+04    -6.507998e-16    -1.603250e-02    -8.774064e-16    4.989677e-01     -9.165227e-15    1.743018e-15     -1.031936e-14    2.869901e+04     -2.233212e-14    -1.758839e+01    -3.898076e-14    -3.051706e+04    -1.255099e-13    8.221461e+00     -7.507947e-13    9.641710e-01     -1.700069e-12    6.941465e-04     -1.955640e-01    7.221848e+00     -6.479246e-01    
4.677837e+00     8.248288e-01     4.750000e+00     1.000000e+01     7.260279e+00     6.476661e-01     6.935475e-04     1.955406e-01     -9.554405e-01    1.144753e-12     8.259778e+00     9.160323e-13     -2.870043e+04    6.863730e-14     -1.776778e+01    7.566199e-15     4.989803e-01     1.989595e-15     2.945799e+04     6.064177e-16     1.611755e-02     3.549280e-16     -1.611753e-02    -1.706445e-15    -4.982934e-01    -2.771993e-15    -1.859574e-12    -2.955554e-15    -2.945685e+04    -4.965898e-15    2.870058e+04     -5.823651e-15    2.279441e-15     -6.479127e-15    1.924217e+01     -8.088491e-15    3.051863e+04     -1.191497e-14    -3.051846e+04    -4.628734e-14    6.274690e+00     -1.066638e-12    9.645434e-01     -1.082025e-12    6.935475e-04     -1.955406e-01    7.260279e+00     -6.476661e-01    
4.702457e+00     8.291700e-01     4.775000e+00     1.000000e+01     7.298706e+00     6.474116e-01     6.929787e-04     1.955169e-01     -9.558181e-01    5.706123e-13     8.298094e+00     4.940550e-13     -1.794809e+01    1.443883e-13     -2.870201e+04    1.184267e-13     3.052004e+04     3.469744e-14     -2.048749e-15    5.336411e-15     -4.934776e-12    3.543577e-15     1.620259e-02     8.609044e-16     2.945804e+04     4.174946e-16     -1.620257e-02    1.377860e-16     4.989927e-01     -1.264433e-15    -4.983087e-01    -1.727275e-15    -2.945690e+04    -9.026587e-15    -3.051987e+04    -7.180471e-14    2.870216e+04     -7.291295e-14    6.312938e+00     -8.866627e-14    1.942982e+01     -1.585834e-13    9.649105e-01     -5.046192e-13    6.929787e-04     -1.955169e-01    7.298706e+00     -6.474116e-01    
4.727077e+00     8.335113e-01     4.800000e+00     1.000000e+01     7.337129e+00     6.471612e-01     6.924394e-04     1.954927e-01     -9.561908e-01    1.225728e-13     6.351187e+00     7.688093e-14     -1.812932e+01    7.595870e-14     -2.870360e+04    3.368262e-14     3.052146e+04     5.259411e-15     -4.983237e-01    3.776541e-15     1.628763e-02     5.222316e-16     -1.223868e-11    -1.298699e-16    -1.628761e-02    -4.623734e-16    2.945810e+04     -1.226863e-15    1.146379e-15     -2.981016e-15    4.990049e-01     -4.924514e-15    2.870375e+04     -6.436276e-15    -2.945695e+04    -1.371547e-14    -3.052129e+04    -2.373710e-14    8.336410e+00     -4.883136e-14    1.961839e+01     -9.148507e-14    9.652724e-01     -9.980632e-14    6.924394e-04     -1.954927e-01    7.337129e+00     -6.471612e-01    
4.751697e+00     8.378525e-01     4.825000e+00     1.000000e+01     7.375550e+00     6.469147e-01     6.919292e-04     1.954681e-01     -9.565586e-01    6.061258e-13     6.389436e+00     3.996331e-13     1.980789e+01     1.186891e-13     -2.870520e+04    7.272101e-14     8.374725e+00     3.353734e-14     3.052289e+04     1.943577e-14     -1.274995e-15    3.173467e-15     4.990169e-01     1.829785e-15     2.945815e+04     -1.724658e-16    -1.637265e-02    -8.716630e-16    2.870535e+04     -1.222082e-15    1.637268e-02     -1.383606e-15    -4.983385e-01    -1.391744e-15    1.345119e-11     -1.739853e-15    -2.945700e+04    -4.923013e-15    -3.052272e+04    -7.966763e-14    -1.831148e+01    -9.921364e-14    9.656291e-01     -5.917638e-13    6.919292e-04     -1.954681e-01    7.375550e+00     -6.469147e-01    
4.776318e+00     8.421937e-01     4.850000e+00     1.000000e+01     7.413967e+00     6.466722e-01     6.914473e-04     1.954432e-01     -9.569218e-01    3.007292e-12     3.052433e+04     1.309016e-13     -2.870680e+04    1.282167e-13     6.427686e+00     1.089915e-13     1.999832e+01     1.026818e-13     -1.931590e-15    1.070722e-14     -4.983531e-01    7.947965e-15     2.945820e+04     6.199978e-15     1.645772e-02     1.782413e-15     -1.645770e-02    -8.311906e-16    -8.829165e-12    -6.183096e-15    4.990286e-01     -7.574948e-15    -2.945704e+04    -9.788075e-15    2.870695e+04     -7.772781e-14    -1.849455e+01    -1.685334e-13    -3.052415e+04    -1.716489e-13    8.413039e+00     -2.690086e-13    9.659808e-01     -2.959021e-12    6.914473e-04     -1.954432e-01    7.413967e+00     -6.466722e-01    
4.800938e+00     8.465349e-01     4.875000e+00     1.000000e+01     7.452381e+00     6.464334e-01     6.909933e-04     1.954179e-01     9.663276e-01     2.306853e-12     8.451353e+00     1.037609e-12     -1.867854e+01    1.946813e-13     -2.870841e+04    1.875307e-13     3.052577e+04     5.617045e-14     -2.218481e-15    6.932140e-15     -4.524399e-12    6.523184e-15     -2.945709e+04    4.334802e-15     -1.654275e-02    1.619030e-15     2.945826e+04     1.494879e-15     4.990402e-01     1.412804e-15     1.654277e-02     -1.026618e-15    -4.983674e-01    -2.361167e-15    -3.052559e+04    -1.096357e-13    2.870857e+04     -1.439037e-13    2.018967e+01     -1.615469e-13    6.465936e+00     -5.608923e-13    -9.572802e-01    -2.381966e-12    6.909933e-04     -1.954179e-01    7.452381e+00     -6.464334e-01    
4.825558e+00     8.508761e-01     4.900000e+00     1.000000e+01     7.490792e+00     6.461984e-01     6.905667e-04     1.953922e-01     9.666695e-01     1.486212e-12     6.504187e+00     1.235892e-12     -1.886345e+01    3.480452e-13     -2.871004e+04    1.502252e-13     3.052722e+04     6.910268e-14     2.945831e+04     7.460478e-15     -4.983816e-01    3.051977e-15     -2.945714e+04    2.884266e-15     1.662783e-02     5.271711e-16     -1.662780e-02    -5.157881e-16    4.029962e-13     -8.831295e-16    1.746335e-15     -1.658771e-15    4.990516e-01     -3.488671e-15    2.871019e+04     -6.937648e-14    -3.052704e+04    -1.637860e-13    2.038195e+01     -3.223142e-13    8.489667e+00     -8.125159e-13    -9.576341e-01    -1.434716e-12    6.905667e-04     -1.953922e-01    7.490792e+00     -6.461984e-01    
